alexa_rank,company_name,company_url,score,serial_number,verb,web_info
708,未来网,k618.cn,得分:3540,253,47350,网站简介：未来网（www.k618.cn）是党中央交付团中央建设的面向全国未成年人的专属网站。于2011年11月7日正式开通。网站以服务未成年人快乐成长、全面发展为主线，以知识性、趣味性、...
43102,澳际教育,aoji.cn,得分:3539,254,293,"网站简介：澳际留学,27年海外留学办理经验,专业办理留学申请,国际学校,语言培训,出国移民等服务,是百万家庭首选留学机构.全国咨询热线:400-601-0022"
83076,中国舞蹈网,chinadance.cn,得分:3539,255,563,网站简介：中国舞蹈网提供舞蹈视频下载，舞蹈图片、舞蹈论文等舞蹈教学资源，开设幼儿、少儿、民族、中老年等多个舞蹈专题，为您的舞蹈教学提供便捷！第十届桃李杯舞蹈比赛 
58641,中欧国际商学院,ceibs.edu,得分:3537,256,164,网站简介：中欧国际工商学院是根据中国政府与欧洲联盟签署的协议，由上海市政府与欧盟委员会共同出资于1994年11月8日创办的一所非营利性中外合作高等管理教育机构。
170,搜狗百科,baike.sogou.com,得分:3535,257,7238,网站简介：搜狗百科是搜狗搜索为广大用户所提供的一部自由、开放、共享的百科全书。旨在创造一个涵盖所有知识领域，服务于全部互联网用户的高质量内容平台。
201350,入党网,xiegw.cn,得分:3535,258,7,"网站简介：入党申请书,入党申请书范文,入党申请书范文2015,入党志愿书,入党申请书800字,入党申请书1000字,入党申请书1200字,入党申请书范文1500字作文,入党申请书1800字,入党申请书20..."
41400,厚学网,houxue.com,得分:3534,259,2349,网站简介：厚学网(www.houxue.com)是一家致力于在教育培训行业提供课程指南及报名服务的网站，我们专注于为在用户和培训机构之间打造一个优秀的服务平台。
19987,51Talk无忧英语,51talk.com,得分:3531,260,418,"网站简介：51talk青少儿英语,美国纽交所上市公司, 专注真人外教一对一在线英语培训,51talk累计拥有1000万注册学员，14800多名外教，超过4000万节高品质外教课，网上平价英语培训专家，..."
382354,安徽省教育招生考试院,ahzsks.cn,得分:3530,261,430,网站简介：安徽省教育招生考试院（www.ahzsks.cn）。
14519,广交会,cantonfair.org.cn,得分:3529,262,520,"网站简介：canton fair, time, venue, buyer attend, info, facilities/sections, partnership cooperation, service"
51705,考试酷,examcoo.com,得分:3527,263,60,"网站简介：考试酷网站是由广州创讯软件有限公司开发和运营的一个永久免费的在线考试系统,网络考试系统,提供在线考试,电子作业,自测练习和模拟考试,智能组卷,试卷分享,试题库等考试系统..."
102885,浙江教育考试院,zjzs.net,得分:3526,264,628,网站简介：浙江教育考试院（www.zjzs.net）。
409941,零五网,05wang.com,得分:3526,265,33,网站简介：教学资源一网打尽 
9178,北京交通大学,bjtu.edu.cn,得分:3525,266,764,网站简介：北京交通大学是教育部直属，教育部、中国铁路总公司、北京市人民政府共建的全国重点大学，是国家“211工程”、“985工程优势学科创新平台”项目建设高校和具有研究生院的全...
49047,千栀网,zjut.cc,得分:3525,267,23,"网站简介：帮你挑个好大学！本网收集了计划内招生的2300余所高校招生计划,招生简章,历年录取分数线，招生专业介绍等志愿填报相关信息，更有学长学姐的及过来人对学校的真实评价，助你..."
11565,ChaseDream,chasedream.com,得分:3524,268,53,网站简介：ChaseDream是顶级商学院申请与职业发展交流平台。包括：顶级MBA申请，商科Master/PhD申请，GMAT/TOEFL考试，商学院学习与生活，职业发展等。ChaseDream成立于2003年，网友们...
44023,故宫博物院,dpm.org.cn,得分:3522,269,547,网站简介：故宫博物院官方网站（www.dpm.org.cn）。故宫博物院是在明、清两代皇宫及其收藏的基础上建立起来的中国综合性博物馆。
105304,12999数学站,12999.com,得分:3521,270,694,网站简介：12999数学网-小学数学-初中数学-高中数学
10480,寄托天下,gter.net,得分:3519,271,216,网站简介：寄托天下网站（gter.net)创立于2000年4月，十多年来一直专注于全球出国考试、留学申请以及海外生活领域，在国内外出国者（gter）中有着广泛的影响力。其中，gter为寄托首创...
7583,哈尔滨工业大学,www.hit.edu.cn,得分:3518,272,327,网站简介：  哈尔滨工业大学（简称哈工大）隶属于工业和信息化部，是由工信部、教育部、黑龙江省共建的国家重点大学，是首批进入国家“211工程”和“985工程”建设的若干所大学之一。...
4355,MBA智库文档,doc.mbalib.com,得分:3517,273,1121,网站简介：MBA智库文档，领先的管理资源分享平台。分享管理资源，传递管理智慧。
31595,飞扬军事,fyjs.cn,得分:3517,274,235,网站简介：飞扬军事网
9730,西北工业大学,www.nwpu.edu.cn,得分:3515,275,253,网站简介：西北工业大学（Northwestern Polytechnical University），简称“西工大”，位于古都西安，是中华人民共和国工业和信息化部直属的一所以航空、航天、航海工程为特色，工、理...
119294,浙江省教育厅,zjedu.gov.cn,得分:3514,276,2077,网站简介：浙江省教育厅
49334,VOA英语学习网,tingvoa.com,得分:3513,277,129,"网站简介：VOA英语网是英语学习网站,提供美国之音VOA慢速英语、新概念英语等学习资料在线收听及mp3音频下载!"
79596,江西省教育考试院,jxeea.cn,得分:3513,278,258,网站简介：江西省教育考试院（www.jxeea.cn）。
152374,军事网军事频道,focustt.com,得分:3513,279,478,"网站简介：军事网军事频道是全国大的军事网站,主要有以下栏目:中国军事焦点、中国军事要闻、台海形势、中国军事新闻、国际军事新闻、军事专题、军备动态、论坛每日军帖精选"
82392,职业培训教育网,chinatat.com,得分:3512,280,1532,"网站简介：职业培训教育网--大型职业培训考试网站，常年开设公务员,经济师,职称英语,职称计算机,招标师,人力资源管理师,心理咨询师,注册消防工程师等国家职业资格考试网上辅导培训，高..."
114612,一线口语,e2say.com,得分:3512,281,199,"网站简介：e2say英语口语学校上海一线口语培训班为学员开设专业电话英语,英语口语培训,学习英语口语,商务英语培训,英语培训班,上海口语培训,咨询电话400-889-1618."
8035,牛客网,nowcoder.com,得分:3511,282,15,网站简介：牛客网是一个面向IT程序员的专业笔试、面试题库平台，专注于程序员的学习和成长服务。北京牛客科技有限公司旗下产品。
11942,北京工业大学,bjut.edu.cn,得分:3510,283,227,网站简介：北京工业大学校本部位于北京市朝阳区平乐园100号，东临东四环南路，南抵左安东路，西邻西大望路，北望平乐园小区；另有三地分校区。校园总建设用地面积约63.97公顷。
53804,跨考考研网,kuakao.com,得分:3510,284,1276,网站简介：跨考网是跨校跨专业考研专业品牌，为考生提供一站式考研辅导、考研培训服务，实时更新2018考研时间、考研大纲、复试分数线等信息，是大学生信赖的考研网站。
8093,新华字典,zidian.911cha.com,得分:3509,285,4,"网站简介：新华字典为您提供新华字典,新华字典在线查字,康熙字典,字典在线查字,字典在线查询,在线字典,在线新华字典,康熙字典在线查字,现代汉语词典,新华字典部首查字,新华词典,新华字..."
41712,绿色圃中小学教育网,lspjy.com,得分:3509,286,111,网站简介：绿色圃中小学教育网（www.lspjy.com）。
60072,华语网,thn21.com,得分:3507,287,13,"网站简介：华语网是由24位语文老师倾力打造的语文教育站点,提供汉语基础知识,高中语文,初中语文,小学语文教案,试题,中考高考作文,中小学语文同步课程辅导."
133859,河北省教育考试院,hebeea.edu.cn,得分:3507,288,567,网站简介：河北省教育考试院官方网站。
180,网易公开课,open.163.com,得分:3506,289,993,"网站简介：网易视频公开课频道推出国内外名校公开课,涉及广泛的学科,名校老师认真讲解深度剖析,网易视频公开课频道搭建起强有力的网络视频教学平台"
15882,中华讲师网,jiangshi.org,得分:3504,290,1968,网站简介：杭州万师通教育科技有限公司旗下网站，中华讲师网（www.jiangshi.org）2008年3月上线，由互联网专家翁建江创办，总部设在“中国电子商务之都”杭州，百度“讲师”，“培训讲...
23705,2ch中文网,2chcn.com,得分:3502,291,34,网站简介：2ch中文网，专门翻译日本2ch论坛趣味讨论串，日本网贴翻译、2ch趣味图片、2ch趣闻趣事、日本网民评论、2ch长篇故事等，分享日本人的评论以及日本趣闻，看看日本人眼中的中国...
54632,杭州师范大学,hznu.edu.cn,得分:3502,292,144,网站简介：杭州师范大学前身可追溯到创建于1908年的浙江官立两级师范学堂，1913年更名为浙江省立第一师范学校，1978年经国务院批准建立杭州师范学院。2000年以来，杭州教育学院、杭州...
